PUBLICATION_DATE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,2100,SCLERACTINIA,1363,,EST,CNIDARIA,ANTHOZOA,SCLERACTINIA,
4/27/2021,2101,SCLEROPLAX GRANULATA,445239,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PINNOTHERIDAE
4/27/2021,2102,SCOLANTHUS TRIANGULUS,593093,,EST,CNIDARIA,ANTHOZOA,ACTINIARIA,EDWARDSIIDAE
4/27/2021,2103,SCOLELEPIS,129623,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2104,SCOLELEPIS (PARASCOLELEPIS) BOUSFIELDI,157560,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2105,SCOLELEPIS (PARASCOLELEPIS) TEXANA,334740,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2106,SCOLELEPIS (PARASCOLELEPIS) TRIDENTATA,157561,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2107,SCOLELEPIS (SCOLELEPIS) SQUAMATA,157566,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2108,SCOLETOMA,129340,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2109,SCOLETOMA ERNESTI,421064,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2110,SCOLETOMA FRAGILIS,130261,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2111,SCOLETOMA HEBES,,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2112,SCOLETOMA IMPATIENS,130263,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2113,SCOLETOMA TENUIS,382375,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2114,SCOLETOMA TETRAURA,130265,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2115,SCOLETOMA VERRILLI,421066,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2116,SCOLETOMA ZONATA,1039075,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,LUMBRINERIDAE
4/27/2021,2117,SCOLOPLOS,129425,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,2118,SCOLOPLOS (LEODAMAS) RUBRA,334767,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,2119,SCOLOPLOS (SCOLOPLOS) ACMECEPS,334771,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,2120,SCOLOPLOS (SCOLOPLOS) CAPENSIS,753942,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,2121,SCOLOPLOS (SCOLOPLOS) TEXANA,334774,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,2122,SCOLOPLOS ACUTUS,157563,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,2123,SCOLOPLOS ARMIGER,130537,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,2124,SCYPHOPROCTUS,206112,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,2125,SCYPHOPROCTUS PLATYPROCTUS,331798,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,2126,SEILA ADAMSII,160051,,EST,MOLLUSCA,GASTROPODA,[UNASSIGNED] CAENOGASTROPODA,CERITHIOPSIDAE
4/27/2021,2127,SEMELIDAE,1781,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE
4/27/2021,2128,SEMELINA NUCULOIDES,420917,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SEMELIDAE
4/27/2021,2129,SEMIBALANUS BALANOIDES,106210,,EST,ARTHROPODA,HEXANAUPLIA,SESSILIA,ARCHAEOBALANIDAE
4/27/2021,2130,SEMIODERA INFLATA,1039077,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE
4/27/2021,2131,SERGENTIA,,129739,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2132,SERPULIDAE,988,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,2133,SETODES,203922,116548,GL,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PSETTODIDAE
4/27/2021,2134,SIALIS,593188,115002,GL,ARTHROPODA,INSECTA,MEGALOPTERA,SIALIDAE
4/27/2021,2135,SIGALION,129594,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2136,SIGALION ARENICOLA,157567,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2137,SIGALION SPINOSUS,334789,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2138,SIGALIONIDAE,943,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2139,SIGAMBRA,129467,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,2140,SIGAMBRA BASSI,157568,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,2141,SIGAMBRA GRUBII,331924,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,2142,SIGAMBRA SETOSA,331930,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,2143,SIGAMBRA TENTACULATA,130703,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,2144,SILIQUA,159997,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,PHARIDAE
4/27/2021,2145,SILIQUA ALTA,413689,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,PHARIDAE
4/27/2021,2146,SILIQUA COSTATA,159998,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,PHARIDAE
4/27/2021,2147,SILIQUA PATULA,536684,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,PHARIDAE
4/27/2021,2148,SIMULIUM,593215,126774,GL,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE
4/27/2021,2149,SINELOBUS STANFORDI,247737,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,TANAIDIDAE
4/27/2021,2150,SINISTROFULGUR SINISTRUM,862934,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
4/27/2021,2151,SINOCOROPHIUM ALIENENSE,431367,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,2152,SINOCOROPHIUM HETEROCERATUM,431368,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,2153,SIPUNCULA,1268,,EST,SIPUNCULA,,,
4/27/2021,2154,SIPUNCULUS,136031,,EST,SIPUNCULA,SIPUNCULIDEA,GOLFINGIIDA,SIPUNCULIDAE
4/27/2021,2155,SLAVINA APPENDICULATA,157597,68856,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,2156,SOLAMEN COLUMBIANUM,506181,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
4/27/2021,2157,SOLAMEN GLANDULA,506189,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
4/27/2021,2158,SOLARIELLA PERAMABILIS,534185,,EST,MOLLUSCA,GASTROPODA,TROCHIDA,SOLARIELLIDAE
4/27/2021,2159,SOLEMYA OCCIDENTALIS,214550,,EST,MOLLUSCA,BIVALVIA,SOLEMYIDA,SOLEMYIDAE
4/27/2021,2160,SOLEMYA VELUM,156994,,EST,MOLLUSCA,BIVALVIA,SOLEMYIDA,SOLEMYIDAE
4/27/2021,2161,SOLEN,138515,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,SOLENIDAE
4/27/2021,2162,SOLEN ROSTRIFORMIS,413508,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,SOLENIDAE
4/27/2021,2163,SOLEN SICARIUS,413523,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,SOLENIDAE
4/27/2021,2164,SOLEN VIRIDIS,156995,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,SOLENIDAE
4/27/2021,2165,SOLENOIDEA,14635,,EST,MOLLUSCA,BIVALVIA,ADAPEDONTA,
4/27/2021,2166,SOLENOSTEIRA CANCELLARIA,419981,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,PISANIIDAE
4/27/2021,2167,SPARBARUS,,776922,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,2168,SPECARIA JOSINAE,593130,68985,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,2169,SPHAEREPHESIA,325025,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SPHAERODORIDAE
4/27/2021,2170,SPHAERIIDAE,489101,,EST,MOLLUSCA,BIVALVIA,,SPHAERIIDAE
4/27/2021,2171,SPHAERIUM,181560,81391,GL,MOLLUSCA,BIVALVIA,,SPHAERIIDAE
4/27/2021,2172,SPHAERIUM STRIATINUM,857217,81398,GL,MOLLUSCA,BIVALVIA,,SPHAERIIDAE
4/27/2021,2173,SPHAERODORIDAE,957,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SPHAERODORIDAE
4/27/2021,2174,SPHAERODORIDIUM,129600,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SPHAERODORIDAE
4/27/2021,2175,SPHAERODORIDIUM MINUTUM,155127,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SPHAERODORIDAE
4/27/2021,2176,SPHAERODOROPSIS SPHAERULIFER,254759,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SPHAERODORIDAE
4/27/2021,2177,SPHAERODORUM,129602,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SPHAERODORIDAE
4/27/2021,2178,SPHAEROMA QUOIANUM,257076,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,2179,SPHAEROMATIDAE,118277,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE
4/27/2021,2180,SPHAEROSYLLIS,129677,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2181,SPHAEROSYLLIS ACICULATA,331997,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2182,SPHAEROSYLLIS BILINEATA,331999,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2183,SPHAEROSYLLIS BREVIFRONS,338823,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2184,SPHAEROSYLLIS CALIFORNIENSIS,332003,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2185,SPHAEROSYLLIS LABYRINTHOPHILA,332011,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2186,SPHAEROSYLLIS MAGNIDENTATA,156432,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2187,SPHAEROSYLLIS PERKINSI,332022,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2188,SPHAEROSYLLIS PIRIFEROPSIS,131393,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2189,SPHAEROSYLLIS RANUNCULUS,332025,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2190,SPHAEROSYLLIS TAYLORI,131394,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2191,SPHENIA,138212,,EST,MOLLUSCA,BIVALVIA,MYIDA,MYIDAE
4/27/2021,2192,SPHENIA LUTICOLA,505905,,EST,MOLLUSCA,BIVALVIA,MYIDA,MYIDAE
4/27/2021,2193,SPIO,129625,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2194,SPIO BUTLERI,332054,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2195,SPIO CIRRIFERA,558894,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2196,SPIO FILICORNIS,131183,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2197,SPIO LIMICOLA,156433,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2198,SPIO PETTIBONEAE,157572,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2199,SPIO SETOSA,157573,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2200,SPIO THULINI,157574,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2201,SPIOCHAETOPTERUS,129233,,EST,ANNELIDA,POLYCHAETA,,CHAETOPTERIDAE
4/27/2021,2202,SPIOCHAETOPTERUS COSTARUM,129922,,EST,ANNELIDA,POLYCHAETA,,CHAETOPTERIDAE
4/27/2021,2203,SPIOCHAETOPTERUS OCULATUS,157575,,EST,ANNELIDA,POLYCHAETA,,CHAETOPTERIDAE
4/27/2021,2204,SPIONIDAE,913,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2205,SPIOPHANES,129626,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2206,SPIOPHANES BERKELEYORUM,334829,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2207,SPIOPHANES BOMBYX,131187,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2208,SPIOPHANES DUPLEX,334830,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2209,SPIOPHANES NORRISI,567182,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2210,SPIOPHANES WIGLEYI,131190,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2211,SPIRONTOCARIS SNYDERI,515338,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,THORIDAE
4/27/2021,2212,SPIRORBINAE,989,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SERPULIDAE
4/27/2021,2213,SPIROSPERMA FEROX,1038999,68610,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,2214,SPISULA SOLIDISSIMA,156996,,EST,MOLLUSCA,BIVALVIA,,MACTRIDAE
4/27/2021,2215,STAGNICOLA,570705,76534,GL,MOLLUSCA,GASTROPODA,,LYMNAEIDAE
4/27/2021,2216,STEMPELLINA,,129962,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2217,STEMPELLINELLA,,129969,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2218,STENACRON,108546,100713,GL,PLATYHELMINTHES,TREMATODA,PLAGIORCHIIDA,OPECOELIDAE
4/27/2021,2219,STENELMIS,,114095,EST,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE
4/27/2021,2220,STENELMIS,,114095,GL,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE
4/27/2021,2221,STENOPLEUSTES INERMIS,158148,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,PLEUSTIDAE
4/27/2021,2222,STENOTHOIDAE,101409,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,STENOTHOIDAE
4/27/2021,2223,STENULA MODOSA,555337,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,STENOTHOIDAE
4/27/2021,2224,STEREOBALANUS,137591,,EST,HEMICHORDATA,ENTEROPNEUSTA,[UNASSIGNED] ENTEROPNEUSTA,HARRIMANIIDAE
4/27/2021,2225,STEREOBALANUS CANADENSIS,137604,,EST,HEMICHORDATA,ENTEROPNEUSTA,[UNASSIGNED] ENTEROPNEUSTA,HARRIMANIIDAE
4/27/2021,2226,STERNASPIS AFFINIS,338196,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,STERNASPIDAE
4/27/2021,2227,STERNASPIS FOSSOR,131241,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,STERNASPIDAE
4/27/2021,2228,STERNASPIS SCUTATA,131242,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,STERNASPIDAE
4/27/2021,2229,STEWARTIA FLORIDANA,420804,,EST,MOLLUSCA,BIVALVIA,LUCINIDA,LUCINIDAE
4/27/2021,2230,STHENELAIS,129595,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2231,STHENELAIS BOA,131074,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2232,STHENELAIS LEIDYI,332173,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2233,STHENELAIS LIMICOLA,131077,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2234,STHENELAIS TERTIAGLABRA,332186,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2235,STHENELANELLA UNIFORMIS,332194,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SIGALIONIDAE
4/27/2021,2236,STICTOCHIRONOMUS,181587,,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2237,STICTOCHIRONOMUS,181587,129785,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2238,STREBLOSOMA,129712,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,2239,STREBLOSOMA BAIRDI,131538,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,2240,STREBLOSOMA CRASSIBRANCHIA,332328,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,2241,STREBLOSOMA HARTMANAE,332332,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,2242,STREBLOSPIO,129627,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2243,STREBLOSPIO BENEDICTI,131191,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2244,STREBLOSPIO GYNOBRANCHIATA,332348,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,2245,STREPTOSPINIGERA HETEROSETA,332351,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2246,STREPTOSYLLIS,129678,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2247,STREPTOSYLLIS ARENAE,131398,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2248,STREPTOSYLLIS VERRILLI,866827,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2249,STREPTOSYLLIS WEBSTERI,131402,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2250,STROPHITUS UNDULATUS,571969,80151,GL,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE
4/27/2021,2251,STYELA CANOPUS,103926,,EST,CHORDATA,ASCIDIACEA,STOLIDOBRANCHIA,STYELIDAE
4/27/2021,2252,STYLARIA LACUSTRIS,137486,68872,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,2253,STYLATULA ELONGATA,286695,,EST,CNIDARIA,ANTHOZOA,PENNATULACEA,VIRGULARIIDAE
4/27/2021,2254,STYLOCHIDAE,142071,,EST,PLATYHELMINTHES,RHABDITOPHORA,POLYCLADIDA,STYLOCHIDAE
4/27/2021,2255,STYLOCHUS ELLIPTICUS,417036,,EST,PLATYHELMINTHES,RHABDITOPHORA,POLYCLADIDA,STYLOCHIDAE
4/27/2021,2256,STYLODRILUS HERINGIANUS,1040258,68452,GL,ANNELIDA,CLITELLATA,LUMBRICULIDA,LUMBRICULIDAE
4/27/2021,2257,SYLLIDAE,948,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2258,SYLLIDES,129679,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2259,SYLLIDES BANSEI,131404,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2260,SYLLIDES FULVUS,131409,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2261,SYLLIDES MIKELI,332372,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2262,SYLLINAE,152223,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2263,SYLLIS,129680,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2264,SYLLIS (EHLERSIA) HYPERIONI,334890,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2265,SYLLIS ALOSAE,195996,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2266,SYLLIS ALTERNATA,131413,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2267,SYLLIS BROOMENSIS,816639,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2268,SYLLIS CORNUTA,157583,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2269,SYLLIS GRACILIS,131435,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2270,SYLLIS HETEROCHAETA,195998,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2271,SYLLIS HYALINA,131436,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2272,SYLLIS ORTIZI,332415,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2273,SYLLIS PROLIFERA,131452,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,2274,SYNAPTIDAE,123182,,EST,ECHINODERMATA,HOLOTHUROIDEA,APODIDA,SYNAPTIDAE
4/27/2021,2275,SYNIDOTEA,118456,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,IDOTEIDAE
4/27/2021,2276,SYNIDOTEA LATICAUDA,257397,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,IDOTEIDAE
4/27/2021,2277,SYNORTHOCLADIUS,,129161,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2278,SYRRHOE,101778,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,SYNOPIIDAE
4/27/2021,2279,SYRRHOE CRENULATA,103188,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,SYNOPIIDAE
4/27/2021,2280,TAGELUS DIVISUS,156999,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SOLECURTIDAE
4/27/2021,2281,TAGELUS PLEBEIUS,157001,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SOLECURTIDAE
4/27/2021,2282,TAGELUS SUBTERES,507362,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,SOLECURTIDAE
4/27/2021,2283,TAMPAELLA MEROPSIS,878383,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,2284,TAMPAELLA TAMPAENSIS,849095,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,2285,TANAIDIDAE,798770,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,TANAID?
4/27/2021,2286,TANAISSUS PSAMMOPHILUS,157839,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,TANAISSUIDAE
4/27/2021,2287,TANYPUS,886228,,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2288,TANYPUS,886228,128324,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2289,TANYTARSINI,712121,129872,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2290,TANYTARSINI,712121,129872,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2291,TANYTARSUS,156922,,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2292,TANYTARSUS,156922,129978,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,2293,TAPHROMYSIS BOWMANI,226310,,EST,ARTHROPODA,MALACOSTRACA,MYSIDA,MYSIDAE
4/27/2021,2294,TASSERKIDRILUS AMERICANUS,1040983,974786,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,2295,TASSERKIDRILUS SUPERIORENSIS,1040985,68804,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,2296,TAYLORPHOLOE HIRSUTA,334900,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PHOLOIDAE
4/27/2021,2297,TECTONATICA PUSILLA,160063,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,NATICIDAE
4/27/2021,2298,TECTURA DEPICTA,527867,,EST,MOLLUSCA,GASTROPODA,,LOTTIIDAE
4/27/2021,2299,TEGULA FASCIATA,419459,,EST,MOLLUSCA,GASTROPODA,TROCHIDA,TEGULIDAE
4/27/2021,2300,TEINOSTOMA BISCAYNENSE,419672,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TORNIDAE
4/27/2021,2301,TELLIDORA CRISTATA,420898,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,2302,TELLINA,138533,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,2303,TELLINA NUCULOIDES,582784,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,2304,TELLINIDAE,235,,EST,MOLLUSCA,BIVALVIA,CARDIIDA,TELLINIDAE
4/27/2021,2305,TENERIDRILUS FLEXUS,1040701,974790,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
